entity,code,year,crop,yield
India,IND,1987,maize,1.0288000000000002
India,IND,1987,barley,1.3631
India,IND,1988,wheat,2.0019
India,IND,1988,rice,2.5486
India,IND,1988,maize,1.3955
India,IND,1988,barley,1.3799
India,IND,1989,wheat,2.2444
India,IND,1989,rice,2.616
India,IND,1989,maize,1.6316000000000002
India,IND,1989,barley,1.5925
India,IND,1990,wheat,2.1211
India,IND,1990,rice,2.6125000000000003
India,IND,1990,maize,1.5178
India,IND,1990,barley,1.4998
India,IND,1991,wheat,2.2814
India,IND,1991,rice,2.6271
India,IND,1991,maize,1.3763
India,IND,1991,barley,1.6965
India,IND,1992,wheat,2.394
India,IND,1992,rice,2.6092
India,IND,1992,maize,1.6758000000000002
India,IND,1992,barley,1.7808000000000002
India,IND,1993,wheat,2.3267
India,IND,1993,rice,2.8303000000000003
India,IND,1993,maize,1.6015
India,IND,1993,barley,1.6518000000000002
India,IND,1994,wheat,2.3796
India,IND,1994,rice,2.8645
India,IND,1994,maize,1.4480000000000002
India,IND,1994,barley,1.6531
India,IND,1995,wheat,2.559
India,IND,1995,rice,2.6972
India,IND,1995,maize,1.5946
India,IND,1995,barley,1.4403
India,IND,1996,wheat,2.4828
India,IND,1996,rice,2.8226
India,IND,1996,maize,1.7094
India,IND,1996,barley,1.8325
India,IND,1997,wheat,2.6789
India,IND,1997,rice,2.8457000000000003
India,IND,1997,maize,1.7111
India,IND,1997,barley,1.9303
India,IND,1998,wheat,2.4852000000000003
India,IND,1998,rice,2.8805
India,IND,1998,maize,1.7969000000000002
India,IND,1998,barley,1.9578
India,IND,1999,wheat,2.5901
India,IND,1999,rice,2.9782
India,IND,1999,maize,1.7922
India,IND,1999,barley,1.9397
India,IND,2000,wheat,2.7785
India,IND,2000,rice,2.8508
India,IND,2000,maize,1.8216
India,IND,2000,barley,1.9972
India,IND,2001,wheat,2.7081
India,IND,2001,rice,3.1158
India,IND,2001,maize,1.9996
India,IND,2001,barley,1.84
India,IND,2002,wheat,2.7621000000000002
India,IND,2002,rice,2.6163000000000003
India,IND,2002,maize,1.6807
India,IND,2002,barley,2.16
India,IND,2003,wheat,2.6100000000000003
India,IND,2003,rice,3.1177
India,IND,2003,maize,2.0405
India,IND,2003,barley,2.006
India,IND,2004,wheat,2.7132
India,IND,2004,rice,2.9756
India,IND,2004,maize,1.9073
India,IND,2004,barley,1.975
India,IND,2005,wheat,2.6016
India,IND,2005,rice,3.1537
India,IND,2005,maize,1.9385
India,IND,2005,barley,1.958
India,IND,2006,wheat,2.6188
India,IND,2006,rice,3.1759
India,IND,2006,maize,1.9125
India,IND,2006,barley,1.9378
India,IND,2007,wheat,2.7079
India,IND,2007,rice,3.2924
India,IND,2007,maize,2.3352
India,IND,2007,barley,2.0582000000000003
India,IND,2008,wheat,2.8022
India,IND,2008,rice,3.2509
India,IND,2008,maize,2.414
India,IND,2008,barley,1.9914
India,IND,2009,wheat,2.9071
India,IND,2009,rice,3.2366
India,IND,2009,maize,2.0238
India,IND,2009,barley,2.3935
India,IND,2010,wheat,2.8395
India,IND,2010,rice,3.3587
India,IND,2010,maize,2.5401
India,IND,2010,barley,2.1717
India,IND,2011,wheat,2.9886
India,IND,2011,rice,3.5878
India,IND,2011,maize,2.4784
India,IND,2011,barley,2.3574
India,IND,2012,wheat,3.1775
India,IND,2012,rice,3.6909
India,IND,2012,maize,2.5557000000000003
India,IND,2012,barley,2.5194
India,IND,2013,wheat,3.1538
India,IND,2013,rice,3.607
India,IND,2013,maize,2.5726
India,IND,2013,barley,2.518
India,IND,2014,wheat,3.1457
India,IND,2014,rice,3.5638
India,IND,2014,maize,2.6107
India,IND,2014,barley,2.7171000000000003
India,IND,2015,wheat,2.7496
India,IND,2015,rice,3.6077
India,IND,2015,maize,2.5972
India,IND,2015,barley,2.2815000000000003
India,IND,2016,wheat,3.0339
India,IND,2016,rice,3.7902
India,IND,2016,maize,2.6162
India,IND,2016,barley,2.4407
India,IND,2017,wheat,3.1994
India,IND,2017,rice,3.8479
India,IND,2017,maize,3.1182000000000003
India,IND,2017,barley,2.6677
India,IND,2018,wheat,3.3705000000000003
India,IND,2018,rice,3.8782
India,IND,2018,maize,3.0239000000000003
India,IND,2018,barley,2.6929000000000003
Indonesia,IDN,1961,rice,1.7623
Indonesia,IDN,1961,maize,0.9273
Indonesia,IDN,1962,rice,1.7855
Indonesia,IDN,1962,maize,1.0214
Indonesia,IDN,1963,rice,1.7226
Indonesia,IDN,1963,maize,0.9214
Indonesia,IDN,1964,rice,1.763
Indonesia,IDN,1964,maize,1.0336
Indonesia,IDN,1965,rice,1.7708000000000002
Indonesia,IDN,1965,maize,0.9432
Indonesia,IDN,1966,rice,1.7748000000000002
Indonesia,IDN,1966,maize,0.984
Indonesia,IDN,1967,rice,1.7592
Indonesia,IDN,1967,maize,0.9302
Indonesia,IDN,1968,rice,2.1398
Indonesia,IDN,1968,maize,0.9832
Indonesia,IDN,1969,rice,2.2487
Indonesia,IDN,1969,maize,0.9417
Indonesia,IDN,1970,rice,2.3763
Indonesia,IDN,1970,maize,0.9614
Indonesia,IDN,1971,rice,2.4254
Indonesia,IDN,1971,maize,0.9923
Indonesia,IDN,1972,rice,2.4556
Indonesia,IDN,1972,maize,1.0437
Indonesia,IDN,1973,rice,2.5572
Indonesia,IDN,1973,maize,1.0748
Indonesia,IDN,1974,rice,2.6412
Indonesia,IDN,1974,maize,1.129
Indonesia,IDN,1975,rice,2.6297
Indonesia,IDN,1975,maize,1.1873
Indonesia,IDN,1976,rice,2.7843
Indonesia,IDN,1976,maize,1.2277
Indonesia,IDN,1977,rice,2.7929
Indonesia,IDN,1977,maize,1.2245
Indonesia,IDN,1978,rice,2.8862
Indonesia,IDN,1978,maize,1.3321
Indonesia,IDN,1979,rice,2.9855
Indonesia,IDN,1979,maize,1.3902
Indonesia,IDN,1980,rice,3.2928
Indonesia,IDN,1980,maize,1.4592
Indonesia,IDN,1981,rice,3.4934000000000003
Indonesia,IDN,1981,maize,1.526
Indonesia,IDN,1982,rice,3.7363
Indonesia,IDN,1982,maize,1.5693
Indonesia,IDN,1983,rice,3.853
Indonesia,IDN,1983,maize,1.6944
Indonesia,IDN,1984,rice,3.906
Indonesia,IDN,1984,maize,1.7134
Indonesia,IDN,1985,rice,3.9418
Indonesia,IDN,1985,maize,1.7744
Indonesia,IDN,1986,rice,3.9773
Indonesia,IDN,1986,maize,1.8838
Indonesia,IDN,1987,rice,4.0391
Indonesia,IDN,1987,maize,1.9633
Indonesia,IDN,1988,rice,4.1108
Indonesia,IDN,1988,maize,1.9531
Indonesia,IDN,1989,rice,4.247
Indonesia,IDN,1989,maize,2.1033
Indonesia,IDN,1990,rice,4.3018
Indonesia,IDN,1990,maize,2.1323000000000003
Indonesia,IDN,1991,rice,4.3465
Indonesia,IDN,1991,maize,2.1505
Indonesia,IDN,1992,rice,4.3446
Indonesia,IDN,1992,maize,2.2030000000000003
Indonesia,IDN,1993,rice,4.375
Indonesia,IDN,1993,maize,2.1975
Indonesia,IDN,1994,rice,4.3453
Indonesia,IDN,1994,maize,2.2091000000000003
Indonesia,IDN,1995,rice,4.3487
Indonesia,IDN,1995,maize,2.258
Indonesia,IDN,1996,rice,4.4168
Indonesia,IDN,1996,maize,2.4862
Indonesia,IDN,1997,rice,4.4322
Indonesia,IDN,1997,maize,2.6141
Indonesia,IDN,1998,rice,4.1974
Indonesia,IDN,1998,maize,2.6526
Indonesia,IDN,1999,rice,4.2519
Indonesia,IDN,1999,maize,2.6629
Indonesia,IDN,2000,rice,4.4007000000000005
Indonesia,IDN,2000,maize,2.7649
Indonesia,IDN,2001,rice,4.3879
Indonesia,IDN,2001,maize,2.8446
Indonesia,IDN,2002,rice,4.4691
Indonesia,IDN,2002,maize,3.0655
Indonesia,IDN,2003,rice,4.5426
Indonesia,IDN,2003,maize,3.2414
Indonesia,IDN,2004,rice,4.5365
Indonesia,IDN,2004,maize,3.3439
Indonesia,IDN,2005,rice,4.5739
Indonesia,IDN,2005,maize,3.4539
Indonesia,IDN,2006,rice,4.6201
Indonesia,IDN,2006,maize,3.4699
Indonesia,IDN,2007,rice,4.7052000000000005
Indonesia,IDN,2007,maize,3.6601
Indonesia,IDN,2008,rice,4.8948
Indonesia,IDN,2008,maize,4.0776
Indonesia,IDN,2009,rice,4.9985
Indonesia,IDN,2009,maize,4.2372000000000005
Indonesia,IDN,2010,rice,5.0153
Indonesia,IDN,2010,maize,4.4359
Indonesia,IDN,2011,rice,4.9802
Indonesia,IDN,2011,maize,4.5652
Indonesia,IDN,2012,rice,5.136
Indonesia,IDN,2012,maize,4.8987
Indonesia,IDN,2013,rice,5.152
Indonesia,IDN,2013,maize,4.8441
Indonesia,IDN,2014,rice,5.1348
Indonesia,IDN,2014,maize,4.954000000000001
Indonesia,IDN,2015,rice,5.3411
Indonesia,IDN,2015,maize,5.1784
Indonesia,IDN,2016,rice,5.2358
Indonesia,IDN,2016,maize,5.3052
Indonesia,IDN,2017,rice,5.1647
Indonesia,IDN,2017,maize,5.2274
Indonesia,IDN,2018,rice,5.191400000000001
Indonesia,IDN,2018,maize,5.3261
Iran,IRN,1961,wheat,0.797
Iran,IRN,1961,rice,2.1429
Iran,IRN,1961,maize,0.875
Iran,IRN,1961,barley,0.6974
Iran,IRN,1962,wheat,0.776
Iran,IRN,1962,rice,2.8367
Iran,IRN,1962,maize,0.875
Iran,IRN,1962,barley,0.6955
Iran,IRN,1963,wheat,0.7259
Iran,IRN,1963,rice,2.87
Iran,IRN,1963,maize,0.875
Iran,IRN,1963,barley,0.7048
Iran,IRN,1964,wheat,0.7088
Iran,IRN,1964,rice,2.8665000000000003
Iran,IRN,1964,maize,1
Iran,IRN,1964,barley,0.7180000000000001
Iran,IRN,1965,wheat,0.7761
Iran,IRN,1965,rice,2.8389
Iran,IRN,1965,maize,1
Iran,IRN,1965,barley,0.7192000000000001
Iran,IRN,1966,wheat,0.8
Iran,IRN,1966,rice,2.5594
Iran,IRN,1966,maize,1.05
Iran,IRN,1966,barley,0.7101000000000001
Iran,IRN,1967,wheat,0.8
Iran,IRN,1967,rice,2.7988
Iran,IRN,1967,maize,1.2
Iran,IRN,1967,barley,0.6900000000000001
Iran,IRN,1968,wheat,0.8
Iran,IRN,1968,rice,2.7374
Iran,IRN,1968,maize,1.4
Iran,IRN,1968,barley,0.7099000000000001
Iran,IRN,1969,wheat,0.8
Iran,IRN,1969,rice,2.8022
Iran,IRN,1969,maize,1.4
Iran,IRN,1969,barley,0.7117
Iran,IRN,1970,wheat,0.8001
Iran,IRN,1970,rice,2.7937000000000003
Iran,IRN,1970,maize,1.4
Iran,IRN,1970,barley,0.7019000000000001
Iran,IRN,1971,wheat,0.7260000000000001
Iran,IRN,1971,rice,3.0407
Iran,IRN,1971,maize,1.4
Iran,IRN,1971,barley,0.6231
Iran,IRN,1972,wheat,0.8312
Iran,IRN,1972,rice,3.1830000000000003
Iran,IRN,1972,maize,1.4286
Iran,IRN,1972,barley,0.6643
Iran,IRN,1973,wheat,0.8084
Iran,IRN,1973,rice,3.0737
Iran,IRN,1973,maize,2.0667
Iran,IRN,1973,barley,0.7046
Iran,IRN,1974,wheat,0.7977000000000001
Iran,IRN,1974,rice,3.0115000000000003
Iran,IRN,1974,maize,3.125
Iran,IRN,1974,barley,0.6721
Iran,IRN,1975,wheat,0.9189
Iran,IRN,1975,rice,3.1020000000000003
Iran,IRN,1975,maize,2.1667
Iran,IRN,1975,barley,0.9386
Iran,IRN,1976,wheat,1.0494
Iran,IRN,1976,rice,3.7893
Iran,IRN,1976,maize,2.1429
Iran,IRN,1976,barley,1.1386
Iran,IRN,1977,wheat,1.0122
Iran,IRN,1977,rice,3.4665000000000004
Iran,IRN,1977,maize,1.375
Iran,IRN,1977,barley,0.9628
Iran,IRN,1978,wheat,1.0401
Iran,IRN,1978,rice,3.9547
Iran,IRN,1978,maize,1.3953
Iran,IRN,1978,barley,1.034
Iran,IRN,1979,wheat,1.1258
Iran,IRN,1979,rice,3.2726
Iran,IRN,1979,maize,1.3571
Iran,IRN,1979,barley,1.0782
Iran,IRN,1980,wheat,0.9825
Iran,IRN,1980,rice,2.8356000000000003
Iran,IRN,1980,maize,1.4286
Iran,IRN,1980,barley,0.8578
Iran,IRN,1981,wheat,0.9017
Iran,IRN,1981,rice,3.5366
Iran,IRN,1981,maize,1.95
Iran,IRN,1981,barley,0.8380000000000001
Iran,IRN,1982,wheat,1.0756
Iran,IRN,1982,rice,3.3223000000000003
Iran,IRN,1982,maize,2
Iran,IRN,1982,barley,1.0339
Iran,IRN,1983,wheat,0.9858
Iran,IRN,1983,rice,2.8305
Iran,IRN,1983,maize,1.9565
Iran,IRN,1983,barley,1.0135
Iran,IRN,1984,wheat,1.082
Iran,IRN,1984,rice,3.3608
Iran,IRN,1984,maize,2.5
Iran,IRN,1984,barley,1.0599
Iran,IRN,1985,wheat,1.0704
Iran,IRN,1985,rice,3.7111
Iran,IRN,1985,maize,3.4471000000000003
Iran,IRN,1985,barley,1.102
Iran,IRN,1986,wheat,1.1987
Iran,IRN,1986,rice,3.7873
Iran,IRN,1986,maize,4.5631
Iran,IRN,1986,barley,1.2693
Iran,IRN,1987,wheat,1.1533
Iran,IRN,1987,rice,3.422
Iran,IRN,1987,maize,4.9124
Iran,IRN,1987,barley,1.228
Iran,IRN,1988,wheat,1.108
Iran,IRN,1988,rice,3.0356
Iran,IRN,1988,maize,2.5921000000000003
Iran,IRN,1988,barley,1.4319000000000002
Iran,IRN,1989,wheat,0.9605
Iran,IRN,1989,rice,3.5723000000000003
Iran,IRN,1989,maize,2.4
Iran,IRN,1989,barley,1.074
Iran,IRN,1990,wheat,1.2761
Iran,IRN,1990,rice,3.7787
Iran,IRN,1990,maize,4.3333
Iran,IRN,1990,barley,1.35
Iran,IRN,1991,wheat,1.4199000000000002
Iran,IRN,1991,rice,4.0469
Iran,IRN,1991,maize,7.250900000000001
Iran,IRN,1991,barley,1.4377
Iran,IRN,1992,wheat,1.533
Iran,IRN,1992,rice,3.9597
Iran,IRN,1992,maize,6.441000000000001
Iran,IRN,1992,barley,1.4695
Iran,IRN,1993,wheat,1.5766
Iran,IRN,1993,rice,3.8758
Iran,IRN,1993,maize,6.8775
Iran,IRN,1993,barley,1.5603
Iran,IRN,1994,wheat,1.6028
Iran,IRN,1994,rice,4.0097000000000005
Iran,IRN,1994,maize,6.5938
Iran,IRN,1994,barley,1.7334
Iran,IRN,1995,wheat,1.7096
Iran,IRN,1995,rice,4.0683
Iran,IRN,1995,maize,6.103800000000001
Iran,IRN,1995,barley,1.6855
Iran,IRN,1996,wheat,1.5827
Iran,IRN,1996,rice,4.4722
Iran,IRN,1996,maize,6.6904
Iran,IRN,1996,barley,1.6344
Iran,IRN,1997,wheat,1.5947
Iran,IRN,1997,rice,4.1727
Iran,IRN,1997,maize,6.715800000000001
Iran,IRN,1997,barley,1.6641
Iran,IRN,1998,wheat,1.9346
Iran,IRN,1998,rice,4.5053
Iran,IRN,1998,maize,6.04
Iran,IRN,1998,barley,1.8087
Iran,IRN,1999,wheat,1.8301
Iran,IRN,1999,rice,3.9994
Iran,IRN,1999,maize,6.2003
Iran,IRN,1999,barley,1.4248
Iran,IRN,2000,wheat,1.5856
Iran,IRN,2000,rice,3.6915
Iran,IRN,2000,maize,6.165500000000001
Iran,IRN,2000,barley,1.4115
Iran,IRN,2001,wheat,1.7033
Iran,IRN,2001,rice,3.8661
Iran,IRN,2001,maize,6.161300000000001
Iran,IRN,2001,barley,1.6293
Iran,IRN,2002,wheat,1.995
Iran,IRN,2002,rice,4.7241
Iran,IRN,2002,maize,6.725700000000001
Iran,IRN,2002,barley,1.8467
Iran,IRN,2003,wheat,2.0969
Iran,IRN,2003,rice,4.7639000000000005
Iran,IRN,2003,maize,6.724200000000001
Iran,IRN,2003,barley,1.9257
Iran,IRN,2004,wheat,2.2056
Iran,IRN,2004,rice,4.158
Iran,IRN,2004,maize,7.017200000000001
Iran,IRN,2004,barley,1.8374
Iran,IRN,2005,wheat,2.0585
Iran,IRN,2005,rice,4.3573
Iran,IRN,2005,maize,7.221900000000001
Iran,IRN,2005,barley,1.7217
Iran,IRN,2006,wheat,2.1317
Iran,IRN,2006,rice,4.1426
Iran,IRN,2006,maize,7.4221
Iran,IRN,2006,barley,1.8859
Iran,IRN,2007,wheat,2.1997
Iran,IRN,2007,rice,4.3257
Iran,IRN,2007,maize,7.6912
Iran,IRN,2007,barley,1.8906
Iran,IRN,2008,wheat,1.3343
Iran,IRN,2008,rice,3.9285
Iran,IRN,2008,maize,6.430700000000001
Iran,IRN,2008,barley,1.4460000000000002
Iran,IRN,2009,wheat,1.8192
Iran,IRN,2009,rice,3.9883
Iran,IRN,2009,maize,5.9165
Iran,IRN,2009,barley,1.506
Iran,IRN,2010,wheat,1.8337
Iran,IRN,2010,rice,4.4187
Iran,IRN,2010,maize,6.8981
Iran,IRN,2010,barley,2.0782000000000003
Iran,IRN,2011,wheat,1.3608
Iran,IRN,2011,rice,3.5717000000000003
Iran,IRN,2011,maize,7.1959
Iran,IRN,2011,barley,1.5957
Iran,IRN,2012,wheat,1.3482
Iran,IRN,2012,rice,4.1404000000000005
Iran,IRN,2012,maize,6.1856
Iran,IRN,2012,barley,1.7044
Iran,IRN,2013,wheat,1.4538
Iran,IRN,2013,rice,4.3363000000000005
Iran,IRN,2013,maize,6.3859
Iran,IRN,2013,barley,1.7199
Iran,IRN,2014,wheat,1.7453
Iran,IRN,2014,rice,4.3542000000000005
Iran,IRN,2014,maize,7.100700000000001
Iran,IRN,2014,barley,1.7252
Iran,IRN,2015,wheat,2.0159
Iran,IRN,2015,rice,4.4299
Iran,IRN,2015,maize,7.033
Iran,IRN,2015,barley,1.8164
Iran,IRN,2016,wheat,2.4612000000000003
Iran,IRN,2016,rice,4.9008
Iran,IRN,2016,maize,7.3838
Iran,IRN,2016,barley,2.1165000000000003
Iran,IRN,2017,wheat,2.0896
Iran,IRN,2017,rice,3.5263
Iran,IRN,2017,maize,7.0332
Iran,IRN,2017,barley,1.9375
Iran,IRN,2018,wheat,2.1642
Iran,IRN,2018,rice,3.431
Iran,IRN,2018,maize,6.9588
Iran,IRN,2018,barley,1.8667
Italy,ITA,1961,wheat,1.9103
Italy,ITA,1961,rice,5.677300000000001
Italy,ITA,1961,maize,3.2882
Italy,ITA,1961,barley,1.269
Italy,ITA,1962,wheat,2.0847
Italy,ITA,1962,rice,5.5963
Italy,ITA,1962,maize,2.9129
Italy,ITA,1962,barley,1.3616
Italy,ITA,1963,wheat,1.8494
Italy,ITA,1963,rice,4.9035
Italy,ITA,1963,maize,3.2949
Italy,ITA,1963,barley,1.3736000000000002
Italy,ITA,1964,wheat,1.9477
Italy,ITA,1964,rice,5.2168
Italy,ITA,1964,maize,3.6907
Italy,ITA,1964,barley,1.2798
Italy,ITA,1965,wheat,2.2796000000000003
Italy,ITA,1965,rice,4.025
Italy,ITA,1965,maize,3.2278
Italy,ITA,1965,barley,1.529
Italy,ITA,1966,wheat,2.1992000000000003
Italy,ITA,1966,rice,4.687
Italy,ITA,1966,maize,3.5532000000000004
Italy,ITA,1966,barley,1.414
Italy,ITA,1967,wheat,2.3918
Italy,ITA,1967,rice,5.182300000000001
Italy,ITA,1967,maize,3.7961
Italy,ITA,1967,barley,1.6315000000000002
Italy,ITA,1968,wheat,2.2559
Italy,ITA,1968,rice,4.1673
Italy,ITA,1968,maize,4.1261
Italy,ITA,1968,barley,1.4722000000000002
Italy,ITA,1969,wheat,2.2724
Italy,ITA,1969,rice,5.1004000000000005
Italy,ITA,1969,maize,4.5235
Italy,ITA,1969,barley,1.6672
Italy,ITA,1970,wheat,2.3412
Italy,ITA,1970,rice,4.7327
Italy,ITA,1970,maize,4.6344
Italy,ITA,1970,barley,1.7548
Italy,ITA,1971,wheat,2.556
Italy,ITA,1971,rice,5.0967
Italy,ITA,1971,maize,4.8484
Italy,ITA,1971,barley,2.0157000000000003
Italy,ITA,1972,wheat,2.4330000000000003
Italy,ITA,1972,rice,4.0961
Italy,ITA,1972,maize,5.3204
Italy,ITA,1972,barley,2.0483
Italy,ITA,1973,wheat,2.4543
Italy,ITA,1973,rice,5.409800000000001
Italy,ITA,1973,maize,5.6101
Italy,ITA,1973,barley,2.2143
Italy,ITA,1974,wheat,2.5797000000000003
Italy,ITA,1974,rice,5.4675
Italy,ITA,1974,maize,5.594600000000001
Italy,ITA,1974,barley,2.4681
Italy,ITA,1975,wheat,2.6746000000000003
Italy,ITA,1975,rice,5.695
Italy,ITA,1975,maize,5.8627
Italy,ITA,1975,barley,2.5711
Italy,ITA,1976,wheat,2.5694
Italy,ITA,1976,rice,4.8503
Italy,ITA,1976,maize,5.9862
Italy,ITA,1976,barley,2.6489000000000003
Italy,ITA,1977,wheat,2.2308
Italy,ITA,1977,rice,3.6735
Italy,ITA,1977,maize,6.5087
Italy,ITA,1977,barley,2.3027
Italy,ITA,1978,wheat,2.647
Italy,ITA,1978,rice,4.9553
Italy,ITA,1978,maize,6.6401
Italy,ITA,1978,barley,2.7837
Italy,ITA,1979,wheat,2.6013
Italy,ITA,1979,rice,6.034800000000001
Italy,ITA,1979,maize,6.6173
Italy,ITA,1979,barley,2.6381
Italy,ITA,1980,wheat,2.6865
Italy,ITA,1980,rice,5.4955
Italy,ITA,1980,maize,6.7712
Italy,ITA,1980,barley,2.8739000000000003
Italy,ITA,1981,wheat,2.7098
Italy,ITA,1981,rice,5.2868
Italy,ITA,1981,maize,7.2816
Italy,ITA,1981,barley,2.9271000000000003
Italy,ITA,1982,wheat,2.6959
Italy,ITA,1982,rice,5.708200000000001
Italy,ITA,1982,maize,6.750900000000001
Italy,ITA,1982,barley,3.0476
Italy,ITA,1983,wheat,2.6155
Italy,ITA,1983,rice,5.5956
Italy,ITA,1983,maize,6.824000000000001
Italy,ITA,1983,barley,3.087
Italy,ITA,1984,wheat,3.072
Italy,ITA,1984,rice,5.5925
Italy,ITA,1984,maize,6.9459
Italy,ITA,1984,barley,3.729
Italy,ITA,1985,wheat,2.7886
Italy,ITA,1985,rice,6.0520000000000005
Italy,ITA,1985,maize,6.888800000000001
Italy,ITA,1985,barley,3.4788
Italy,ITA,1986,wheat,2.9028
Italy,ITA,1986,rice,5.9344
Italy,ITA,1986,maize,7.543100000000001
Italy,ITA,1986,barley,3.3207
Italy,ITA,1987,wheat,3.039
Italy,ITA,1987,rice,5.6128
Italy,ITA,1987,maize,7.5011
Italy,ITA,1987,barley,3.8436
Italy,ITA,1988,wheat,2.765
Italy,ITA,1988,rice,5.5098
Italy,ITA,1988,maize,7.464600000000001
Italy,ITA,1988,barley,3.4724000000000004
Italy,ITA,1989,wheat,2.5184
Italy,ITA,1989,rice,6.0461
Italy,ITA,1989,maize,7.907900000000001
Italy,ITA,1989,barley,3.4926000000000004
Italy,ITA,1990,wheat,2.9243
Italy,ITA,1990,rice,6.0278
Italy,ITA,1990,maize,7.6375
Italy,ITA,1990,barley,3.6449
Italy,ITA,1991,wheat,3.5094000000000003
Italy,ITA,1991,rice,6.0274
Italy,ITA,1991,maize,7.2624
Italy,ITA,1991,barley,3.8008
Italy,ITA,1992,wheat,3.5506
Italy,ITA,1992,rice,5.8758
Italy,ITA,1992,maize,8.6597
Italy,ITA,1992,barley,3.8697
Italy,ITA,1993,wheat,3.5533
Italy,ITA,1993,rice,5.6317
Italy,ITA,1993,maize,8.661200000000001
Italy,ITA,1993,barley,3.8443
Italy,ITA,1994,wheat,3.4796
Italy,ITA,1994,rice,5.766100000000001
Italy,ITA,1994,maize,8.2235
Italy,ITA,1994,barley,3.7386
Italy,ITA,1995,wheat,3.2013000000000003
Italy,ITA,1995,rice,5.5206
Italy,ITA,1995,maize,8.9695
Italy,ITA,1995,barley,3.8011
Italy,ITA,1996,wheat,3.317
Italy,ITA,1996,rice,5.812200000000001
Italy,ITA,1996,maize,9.3328
Italy,ITA,1996,barley,3.758
Italy,ITA,1997,wheat,2.8563
Italy,ITA,1997,rice,6.195
Italy,ITA,1997,maize,9.627
Italy,ITA,1997,barley,3.3073
Italy,ITA,1998,wheat,3.5818000000000003
Italy,ITA,1998,rice,6.2573
Italy,ITA,1998,maize,9.3217
Italy,ITA,1998,barley,3.8026
Italy,ITA,1999,wheat,3.2434000000000003
Italy,ITA,1999,rice,6.463500000000001
Italy,ITA,1999,maize,9.7444
Italy,ITA,1999,barley,3.7115
Italy,ITA,2000,wheat,3.2133000000000003
Italy,ITA,2000,rice,5.581
Italy,ITA,2000,maize,9.5277
Italy,ITA,2000,barley,3.6533
Italy,ITA,2001,wheat,2.8013000000000003
Italy,ITA,2001,rice,5.8494
Italy,ITA,2001,maize,9.5135
Italy,ITA,2001,barley,3.3805
Italy,ITA,2002,wheat,3.1247000000000003
Italy,ITA,2002,rice,6.2700000000000005
Italy,ITA,2002,maize,9.4918
Italy,ITA,2002,barley,3.4721
Italy,ITA,2003,wheat,2.7482
Italy,ITA,2003,rice,6.4129000000000005
Italy,ITA,2003,maize,7.4811
Italy,ITA,2003,barley,3.2958000000000003
Italy,ITA,2004,wheat,3.6698
Italy,ITA,2004,rice,6.6317
Italy,ITA,2004,maize,9.4975
Italy,ITA,2004,barley,3.7937
Italy,ITA,2005,wheat,3.6352
Italy,ITA,2005,rice,6.3074
Italy,ITA,2005,maize,9.3678
Italy,ITA,2005,barley,3.7946
Italy,ITA,2006,wheat,3.7295
Italy,ITA,2006,rice,6.277200000000001
Italy,ITA,2006,maize,8.7285
Italy,ITA,2006,barley,3.877
Italy,ITA,2007,wheat,3.4137
Italy,ITA,2007,rice,6.6240000000000006
Italy,ITA,2007,maize,9.312
Italy,ITA,2007,barley,3.5548
Italy,ITA,2008,wheat,3.8689
Italy,ITA,2008,rice,6.1949000000000005
Italy,ITA,2008,maize,9.5726
Italy,ITA,2008,barley,3.7468
Italy,ITA,2009,wheat,3.5859
Italy,ITA,2009,rice,6.7941
Italy,ITA,2009,maize,8.604800000000001
Italy,ITA,2009,barley,3.4198
Italy,ITA,2010,wheat,3.7421
Italy,ITA,2010,rice,6.1219
Italy,ITA,2010,maize,9.1672
Italy,ITA,2010,barley,3.6223
Italy,ITA,2011,wheat,3.8335
Italy,ITA,2011,rice,6.0452
Italy,ITA,2011,maize,9.8033
Italy,ITA,2011,barley,3.5208000000000004
Italy,ITA,2012,wheat,4.129300000000001
Italy,ITA,2012,rice,6.8133
Italy,ITA,2012,maize,8.0325
Italy,ITA,2012,barley,3.8201
Italy,ITA,2013,wheat,3.8441
Italy,ITA,2013,rice,6.6342
Italy,ITA,2013,maize,8.6989
Italy,ITA,2013,barley,3.6901
Italy,ITA,2014,wheat,3.8107
Italy,ITA,2014,rice,6.3148
Italy,ITA,2014,maize,10.6208
Italy,ITA,2014,barley,3.6374
Italy,ITA,2015,wheat,3.928
Italy,ITA,2015,rice,6.6785000000000005
Italy,ITA,2015,maize,9.7254
Italy,ITA,2015,barley,3.9323
Italy,ITA,2016,wheat,4.203
Italy,ITA,2016,rice,6.7797
Italy,ITA,2016,maize,10.3515
Italy,ITA,2016,barley,4.0114
Italy,ITA,2017,wheat,3.8562
Italy,ITA,2017,rice,6.8253
Italy,ITA,2017,maize,9.3667
Italy,ITA,2017,barley,3.9289
Italy,ITA,2018,wheat,3.8057
Italy,ITA,2018,rice,6.588
Italy,ITA,2018,maize,10.4516
Italy,ITA,2018,barley,3.8491
Japan,JPN,1961,wheat,2.7455000000000003
Japan,JPN,1961,rice,4.8794
Japan,JPN,1961,maize,2.6914
Japan,JPN,1961,barley,2.8547
Japan,JPN,1962,wheat,2.5405
Japan,JPN,1962,rice,5.1372
Japan,JPN,1962,maize,2.4608000000000003
Japan,JPN,1962,barley,2.8169
Japan,JPN,1963,wheat,1.2258
